,stress_level,Social_Factors,Academic_Factors,Psychological_Factors,Environmental_Factors,Physiological_Factors,bullying,future_career_concerns,anxiety_level,depression,headache,basic_needs,safety,academic_performance,sleep_quality,self_esteem
243,1,0.2621525710932327,0.5311158304065664,0.6193221142380247,0.3880849615973542,0.2739063769018656,0.6000000000000001,0.6000000000000001,0.6666666666666666,0.5185185185185185,0.4,0.6000000000000001,0.6000000000000001,0.4,0.4,0.7
244,0,0.06294753664874045,0.11963513547432741,0.13925948622300105,0.16037011132884105,0.08048672014339223,0.2,0.2,0.2857142857142857,0.1111111111111111,0.2,0.8,1.0,0.8,0.8,0.8666666666666667
245,0,0.06273925706473936,0.17315575211254813,0.15240025994639594,0.26888130024976487,0.1421607889273385,0.2,0.2,0.3333333333333333,0.14814814814814814,0.2,0.8,0.8,0.8,0.8,0.9
246,0,0.1256867937134798,0.11575227745135341,0.11316563081790257,0.10467969277883371,0.1421607889273385,0.2,0.2,0.2857142857142857,0.14814814814814814,0.2,1.0,0.8,0.8,0.8,1.0
247,2,0.8415044739234888,0.8783130973920446,0.8892685255345306,0.6714902304158749,0.781175942948873,1.0,1.0,1.0,0.7407407407407407,0.8,0.2,0.4,0.4,0.2,0.23333333333333334
248,2,0.9042437309882281,0.8783130973920446,0.8484936601891928,0.6676587342737845,0.8278608123929772,1.0,1.0,0.7619047619047619,0.9259259259259258,0.6000000000000001,0.4,0.4,0.4,0.2,0.3333333333333333
249,0,0.06273925706473936,0.11963513547432741,0.11384190290547905,0.2092528309154047,0.1421607889273385,0.2,0.2,0.3333333333333333,0.0,0.2,0.8,1.0,0.8,0.8,0.9
250,2,0.8360108422983515,0.771271864115603,0.8263895692931452,0.6607977579892095,0.7661867436090309,0.8,1.0,0.7619047619047619,0.7037037037037037,0.6000000000000001,0.4,0.4,0.4,0.2,0.2
251,1,0.31960647611683607,0.407597836909265,0.6144084735870645,0.5034038494817219,0.27008292488226193,0.4,0.4,0.6190476190476191,0.4444444444444444,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6
252,0,0.06054039226892777,0.404157860266482,0.45239858038676006,0.566061798958567,0.6013898513026427,0.0,0.4,0.23809523809523808,0.4444444444444444,0.8,0.6000000000000001,0.4,0.8,0.8,0.8333333333333334
253,1,0.3878393648067125,0.47415523712556257,0.6061813405146299,0.5561713425315071,0.3167677943263659,0.6000000000000001,0.6000000000000001,0.6190476190476191,0.48148148148148145,0.4,0.4,0.4,0.6000000000000001,0.6000000000000001,0.6666666666666666
254,0,0.06294753664874045,0.11575227745135341,0.12964985296909265,0.20930610823653595,0.1421607889273385,0.2,0.2,0.23809523809523808,0.25925925925925924,0.2,1.0,0.8,0.8,0.8,1.0
255,1,0.42394286399906933,0.47576412287899994,0.5523934814749469,0.39499921520306064,0.4390037483298535,0.6000000000000001,0.4,0.5238095238095237,0.37037037037037035,0.6000000000000001,0.8,0.4,0.2,0.4,0.6666666666666666
256,0,0.06273925706473936,0.11231230080857035,0.17238566656075172,0.20930610823653595,0.0,0.2,0.2,0.3333333333333333,0.25925925925925924,0.2,1.0,0.8,1.0,1.0,0.9333333333333333
257,0,0.06273925706473936,0.11963513547432741,0.04135331341018528,0.20930610823653595,0.1421607889273385,0.2,0.2,0.047619047619047616,0.1111111111111111,0.2,1.0,0.8,0.8,0.8,1.0
258,1,0.25665893946809565,0.4167517624643678,0.32250950619008534,0.4965961505182782,0.3505696450256542,0.4,0.6000000000000001,0.5238095238095237,0.37037037037037035,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.4,0.6666666666666666
259,1,0.4235263048310672,0.36711400384912113,0.18042510759149513,1.0,0.38638924627111926,0.6000000000000001,0.6000000000000001,0.23809523809523808,0.1111111111111111,0.4,0.2,0.0,0.6000000000000001,0.8,0.6666666666666666
260,0,0.0,0.11575227745135341,0.2123265237831424,0.16425488479206263,0.06167406878394628,0.2,0.2,0.38095238095238093,0.2962962962962963,0.2,0.8,0.8,0.8,1.0,0.8666666666666667
261,1,0.2621525710932327,0.4167517624643678,0.593040566791235,0.6119150384026459,0.3167677943263659,0.6000000000000001,0.6000000000000001,0.5714285714285714,0.4444444444444444,0.4,0.4,0.4,0.6000000000000001,0.6000000000000001,0.6333333333333333
262,0,0.1256867937134798,0.05490882614737552,0.12839513281666853,0.16425488479206263,0.08048672014339223,0.2,0.2,0.38095238095238093,0.1111111111111111,0.2,0.8,0.8,1.0,0.8,1.0
263,1,0.3878393648067125,0.4167517624643678,0.553963673698112,0.5630323188160823,0.3972545144697581,0.6000000000000001,0.6000000000000001,0.6666666666666666,0.37037037037037035,0.4,0.4,0.4,0.6000000000000001,0.4,0.8
264,1,0.3251001077419732,0.47415523712556257,0.5832432414956352,0.5561713425315071,0.39343106245015447,0.6000000000000001,0.6000000000000001,0.42857142857142855,0.48148148148148145,0.6000000000000001,0.4,0.4,0.6000000000000001,0.6000000000000001,0.5666666666666667
265,1,0.35790884010500446,0.5311158304065664,0.5730551601768792,0.44766015361058326,0.3505696450256542,0.6000000000000001,0.6000000000000001,0.5714285714285714,0.3333333333333333,0.6000000000000001,0.4,0.6000000000000001,0.4,0.4,0.6
266,1,0.31960647611683607,0.47027237910258857,0.4952921300137897,0.5034571268028531,0.19341965675847334,0.4,0.6000000000000001,0.47619047619047616,0.37037037037037035,0.4,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.8333333333333334
267,2,0.9044520105722292,0.8817530740348276,0.8106415312421732,0.6676587342737845,0.9195132798566079,1.0,1.0,0.7619047619047619,0.8148148148148148,1.0,0.4,0.4,0.2,0.2,0.36666666666666664
268,0,0.0,0.001388209509154803,0.021367906795829533,0.16037011132884105,0.1421607889273385,0.2,0.2,0.047619047619047616,0.0,0.2,0.8,1.0,1.0,0.8,0.9666666666666667
269,0,0.1256867937134798,0.05490882614737552,0.1559014444095616,0.15356241236539725,0.1421607889273385,0.2,0.2,0.38095238095238093,0.14814814814814814,0.2,1.0,0.8,1.0,0.8,0.9333333333333333
270,1,0.3526234880638685,0.41148069493223904,0.24333401983920122,0.4369676811839179,0.19341965675847334,0.4,0.4,0.42857142857142855,0.3333333333333333,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8333333333333334
271,0,0.0,0.11231230080857035,0.1352397657076294,0.1535091350442659,0.06167406878394628,0.2,0.2,0.3333333333333333,0.18518518518518517,0.2,0.8,1.0,1.0,1.0,1.0
272,2,0.8360108422983515,0.819078531841504,0.9765433649287996,0.7868623956213738,0.8578392110726616,0.8,0.8,0.9047619047619047,1.0,1.0,0.2,0.2,0.2,0.2,0.06666666666666667
273,2,0.7732715852336123,0.7655579152032832,0.9546269660744433,0.8319136190658472,0.781175942948873,0.8,0.8,1.0,0.8888888888888888,0.8,0.4,0.2,0.2,0.2,0.13333333333333333
274,0,0.06294753664874045,0.05490882614737552,0.09597518057281518,0.26888130024976487,0.08048672014339223,0.2,0.2,0.3333333333333333,0.0,0.2,0.8,0.8,1.0,0.8,0.9666666666666667
275,0,0.6231478984435616,0.404157860266482,0.38915262288874297,0.6186694600449583,0.5323734872180614,1.0,0.4,0.3333333333333333,0.8518518518518519,0.2,0.0,0.8,0.8,0.4,0.7
276,2,0.8362191218823527,0.7655579152032832,0.7749080865768455,0.7722851497314868,0.7045126748250845,0.8,0.8,0.7619047619047619,0.8148148148148148,0.6000000000000001,0.4,0.4,0.2,0.2,0.5
277,2,0.9044520105722292,0.8247924807538237,0.8250070691116714,0.7800014193367988,0.9195132798566079,1.0,1.0,0.7142857142857142,0.8148148148148148,1.0,0.2,0.2,0.4,0.2,0.26666666666666666
278,1,0.41295560074879517,0.3668933276048385,0.7664932614627195,0.8249460881390094,0.7773524909292694,0.2,1.0,0.6666666666666666,0.7407407407407407,1.0,0.0,0.6000000000000001,1.0,0.4,0.36666666666666664
279,1,0.19391968240335625,0.5885193050677612,0.6322751959197284,0.44382865746849287,0.27008292488226193,0.4,0.6000000000000001,0.6190476190476191,0.4444444444444444,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.5333333333333333
280,2,0.7732715852336123,0.8229613898644781,0.7915200887570851,0.7761166458735771,0.8278608123929772,0.8,0.8,0.9047619047619047,0.6666666666666666,0.6000000000000001,0.2,0.4,0.2,0.2,0.43333333333333335
281,0,0.1256867937134798,0.11575227745135341,0.15644993646808847,0.21999858066320133,0.06167406878394628,0.2,0.2,0.23809523809523808,0.25925925925925924,0.2,0.8,0.8,0.8,1.0,0.9
282,2,0.9044520105722292,0.815638555198721,0.9194420134676423,0.7829776221581521,0.7045126748250845,1.0,0.8,0.8571428571428571,1.0,0.6000000000000001,0.2,0.4,0.4,0.2,0.23333333333333334
283,2,0.8360108422983515,0.8229613898644781,0.9071652038735152,0.7761699231947085,0.781175942948873,0.8,0.8,0.9523809523809523,0.9259259259259258,0.8,0.4,0.2,0.2,0.2,0.3
284,2,0.3222764041941583,0.45767847690470265,0.8530319167567705,0.6783512067004499,0.6466620580607418,0.4,0.4,0.6190476190476191,0.7777777777777777,0.4,0.2,0.4,0.8,0.0,0.03333333333333333
285,2,0.9671912676369685,0.5924021630907352,0.0392346291284934,0.8571833373823996,0.8278608123929772,1.0,0.6000000000000001,0.047619047619047616,0.0,0.6000000000000001,0.0,0.0,0.4,0.2,0.9
286,2,0.6125771943612895,0.5336104789203856,0.4484920558338911,0.5425559446046198,0.6766404567404265,0.6000000000000001,0.4,0.047619047619047616,0.037037037037037035,0.8,0.8,0.0,0.4,0.0,0.26666666666666666
287,0,0.1256867937134798,0.001388209509154803,0.09668140866671249,0.10079491931561202,0.06167406878394628,0.2,0.2,0.3333333333333333,0.037037037037037035,0.2,1.0,1.0,1.0,1.0,1.0
288,2,0.9671912676369685,0.7747118407583862,0.7960883013309837,0.7272872036081448,0.8428500117328194,1.0,1.0,0.7142857142857142,0.7037037037037037,0.8,0.4,0.2,0.2,0.2,0.26666666666666666
289,2,0.8362191218823527,0.7138683894544082,0.7899498965339201,0.7829776221581521,0.9045240805167656,0.8,1.0,0.7619047619047619,0.6666666666666666,0.8,0.2,0.4,0.4,0.2,0.3
290,0,0.5797684619982583,0.5828053561554414,0.36107406447079854,0.4612755515374708,0.6052133033222463,0.6000000000000001,0.4,0.42857142857142855,0.07407407407407407,0.6000000000000001,0.0,1.0,0.2,0.6000000000000001,1.0
291,0,0.1256867937134798,0.05490882614737552,0.059926263836746485,0.10079491931561202,0.0,0.2,0.2,0.047619047619047616,0.14814814814814814,0.2,1.0,1.0,1.0,1.0,0.9666666666666667
292,0,0.1256867937134798,0.11231230080857035,0.04537303392555697,0.10467969277883371,0.06167406878394628,0.2,0.2,0.0,0.037037037037037035,0.2,1.0,0.8,1.0,1.0,0.8666666666666667
293,0,0.5498379372965503,0.42063462048734185,0.6093155237211637,0.48957534227030913,0.7397271882103775,0.6000000000000001,0.6000000000000001,1.0,0.9259259259259258,1.0,0.0,1.0,0.6000000000000001,0.8,0.6
294,2,0.8415044739234888,0.9391565486960223,0.8835208767606233,0.7272339262870136,0.8578392110726616,1.0,1.0,0.7619047619047619,0.8888888888888888,1.0,0.2,0.4,0.2,0.2,0.16666666666666666
295,1,0.8010032451395088,0.33621225054102966,0.6240780188536146,0.6502118402048067,0.6163790506424849,0.6000000000000001,0.0,0.5714285714285714,0.6666666666666666,1.0,1.0,0.0,0.8,0.8,0.7333333333333333
296,0,0.5905474456645313,0.6457021034846733,0.5057810993367396,0.6899522497689836,0.30590252612772706,1.0,1.0,0.19047619047619047,0.14814814814814814,0.4,0.0,0.0,0.8,1.0,0.3
297,1,0.3248918281579721,0.41148069493223904,0.5359392153300777,0.44766015361058326,0.3167677943263659,0.6000000000000001,0.4,0.5238095238095237,0.4444444444444444,0.4,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8
298,1,0.4153627451286079,0.5258447628744376,0.36299885547100286,0.5034571268028531,0.27008292488226193,0.4,0.4,0.42857142857142855,0.5185185185185185,0.6000000000000001,0.6000000000000001,0.4,0.4,0.6000000000000001,0.5666666666666667
299,1,0.2705244103796931,0.6399881545723536,0.6948985921030143,0.634208553897845,0.12470377179549186,0.8,0.8,0.47619047619047616,1.0,0.2,0.0,0.0,0.6000000000000001,0.8,0.7
300,0,0.06294753664874045,0.11575227745135341,0.06201499211211753,0.10079491931561202,0.1421607889273385,0.2,0.2,0.09523809523809523,0.07407407407407407,0.2,1.0,1.0,0.8,0.8,0.9333333333333333
301,1,0.48359563381848436,0.5258447628744376,0.33021810321031403,0.49271137705505647,0.4739177825935467,0.6000000000000001,0.4,0.6190476190476191,0.4074074074074074,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.4,0.7666666666666666
302,0,0.5602003617948212,0.6383777399272904,0.35584495174909736,0.4446306734680985,0.27420685602346534,1.0,0.2,0.09523809523809523,0.14814814814814814,0.8,0.2,0.6000000000000001,0.0,1.0,0.7666666666666666
303,2,0.9042437309882281,0.8282324573966068,0.8326857101255792,0.8319136190658472,0.8278608123929772,1.0,1.0,0.8571428571428571,0.6666666666666666,0.6000000000000001,0.4,0.2,0.2,0.2,0.23333333333333334
304,0,0.06273925706473936,0.11575227745135341,0.1336695734844643,0.1535091350442659,0.1421607889273385,0.2,0.2,0.19047619047619047,0.18518518518518517,0.2,0.8,1.0,0.8,0.8,0.8666666666666667
305,1,0.19172081760754467,0.7637268243139376,0.19887027798900658,0.49967890798189424,0.25921765668362307,0.2,0.6000000000000001,0.047619047619047616,0.4074074074074074,0.6000000000000001,1.0,0.2,0.0,1.0,0.7
306,0,0.06273925706473936,0.058791684170349634,0.11985252767349289,0.04505122344447332,0.08048672014339223,0.2,0.2,0.09523809523809523,0.2962962962962963,0.2,1.0,1.0,1.0,0.8,0.9333333333333333
307,1,0.42085637675374493,0.5885193050677612,0.5035192630862243,0.5034571268028531,0.27008292488226193,0.6000000000000001,0.6000000000000001,0.47619047619047616,0.3333333333333333,0.6000000000000001,0.6000000000000001,0.4,0.4,0.6000000000000001,0.7666666666666666
308,2,0.8415044739234888,0.767389006092629,0.9779258651102734,0.7272339262870136,0.781175942948873,1.0,1.0,0.9523809523809523,0.8888888888888888,0.8,0.2,0.4,0.4,0.2,0.0
309,1,0.3248918281579721,0.5311158304065664,0.33006036717494347,0.4369676811839179,0.39343106245015447,0.6000000000000001,0.6000000000000001,0.47619047619047616,0.48148148148148145,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.7
310,0,0.06273925706473936,0.058791684170349634,0.11596058718717095,0.04505122344447332,0.06167406878394628,0.2,0.2,0.3333333333333333,0.1111111111111111,0.2,1.0,1.0,1.0,1.0,1.0
311,1,0.2621525710932327,0.4684412882132428,0.36579381184027127,0.4369676811839179,0.4739177825935467,0.6000000000000001,0.4,0.47619047619047616,0.48148148148148145,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.4,0.5666666666666667
312,0,0.5166126457655168,0.48558313495020206,0.341758728704223,0.47127315488059435,0.8390265597132156,0.6000000000000001,1.0,0.5714285714285714,0.25925925925925924,1.0,0.8,0.8,1.0,0.4,0.5333333333333333
313,1,0.7325620768656312,0.3705539804919042,0.3419464207459143,0.4652668796429551,0.8278608123929772,0.4,0.6000000000000001,0.6666666666666666,0.37037037037037035,0.6000000000000001,0.4,0.4,0.4,0.2,0.7333333333333333
314,0,0.0,0.11575227745135341,0.046785490113351536,0.15356241236539725,0.1421607889273385,0.2,0.2,0.0,0.1111111111111111,0.2,1.0,0.8,0.8,0.8,0.9333333333333333
315,0,0.06273925706473936,0.11231230080857035,0.1324148533320402,0.10467969277883371,0.08048672014339223,0.2,0.2,0.3333333333333333,0.037037037037037035,0.2,1.0,0.8,1.0,0.8,0.8666666666666667
316,2,0.8362191218823527,0.6511938472610848,0.8037669423448917,0.7830308994792835,0.8428500117328194,0.8,0.8,0.8571428571428571,0.5555555555555556,0.8,0.4,0.2,0.4,0.2,0.23333333333333334
317,0,0.06294753664874045,0.17315575211254813,0.19445980145047853,0.1604233886499723,0.06167406878394628,0.2,0.2,0.38095238095238093,0.2962962962962963,0.2,1.0,0.8,0.8,1.0,0.9333333333333333
318,0,0.06294753664874045,0.17315575211254813,0.15015379563565437,0.16425488479206263,0.06167406878394628,0.2,0.2,0.14285714285714285,0.2962962962962963,0.2,0.8,0.8,0.8,1.0,0.8666666666666667
319,1,0.42085637675374493,0.4684412882132428,0.5979242514358745,0.5034038494817219,0.27008292488226193,0.6000000000000001,0.4,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.4,0.6000000000000001,0.4,0.6000000000000001,0.6
320,0,0.38501566125889763,0.36528291295977544,0.6205622503239019,0.40558513298746346,0.6766404567404265,0.4,0.4,0.09523809523809523,0.4444444444444444,0.8,0.2,0.8,0.4,0.0,0.06666666666666667
321,0,0.1256867937134798,0.17315575211254813,0.10211358536987872,0.10079491931561202,0.0,0.2,0.2,0.2857142857142857,0.037037037037037035,0.2,1.0,1.0,0.8,1.0,0.9333333333333333
322,2,0.9671912676369685,0.815638555198721,0.8865035251715829,0.7165414538603481,0.8278608123929772,1.0,0.8,0.9047619047619047,0.9629629629629629,0.6000000000000001,0.4,0.4,0.4,0.2,0.36666666666666664
323,2,0.898958378947092,0.8282324573966068,0.8375693947702187,0.8319136190658472,0.8578392110726616,0.8,1.0,0.9523809523809523,0.5555555555555556,1.0,0.4,0.2,0.2,0.2,0.2
324,1,0.12307136974966605,0.4759863280149083,0.6180148980089664,0.7456959456401223,0.4201910969704075,0.0,0.8,0.047619047619047616,0.9629629629629629,0.6000000000000001,0.0,0.0,0.8,0.6000000000000001,0.5333333333333333
325,1,0.48359563381848436,0.41148069493223904,0.568877703626137,0.5034571268028531,0.4739177825935467,0.6000000000000001,0.4,0.47619047619047616,0.48148148148148145,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.4,0.6666666666666666
326,0,0.1256867937134798,0.11575227745135341,0.0951411724498682,0.10462641545770224,0.08048672014339223,0.2,0.2,0.14285714285714285,0.2222222222222222,0.2,0.8,1.0,0.8,0.8,1.0
327,0,0.0,0.058791684170349634,0.05517035922115668,0.10079491931561202,0.08048672014339223,0.2,0.2,0.14285714285714285,0.0,0.2,1.0,1.0,1.0,0.8,0.9333333333333333
328,2,0.9671912676369685,0.8783130973920446,0.8756391717652504,0.7203729500024385,0.8278608123929772,1.0,1.0,1.0,0.9629629629629629,0.6000000000000001,0.2,0.4,0.4,0.2,0.5
329,1,0.28967595141512803,0.4149206715750221,0.5641217990105473,0.6119150384026459,0.4739177825935467,0.4,0.4,0.5714285714285714,0.3333333333333333,0.6000000000000001,0.4,0.4,0.4,0.4,0.6333333333333333
330,1,0.35790884010500446,0.5258447628744376,0.34860336159518385,0.5523398463894169,0.19341965675847334,0.6000000000000001,0.4,0.5238095238095237,0.3333333333333333,0.4,0.6000000000000001,0.4,0.4,0.6000000000000001,0.5333333333333333
331,0,0.1256867937134798,0.11963513547432741,0.12335371213665858,0.10462641545770224,0.1421607889273385,0.2,0.2,0.14285714285714285,0.2962962962962963,0.2,0.8,1.0,0.8,0.8,0.9666666666666667
332,0,0.1256867937134798,0.11575227745135341,0.0984546648713426,0.10462641545770224,0.06167406878394628,0.2,0.2,0.09523809523809523,0.1111111111111111,0.2,0.8,1.0,0.8,1.0,0.8333333333333334
333,0,0.1256867937134798,0.11231230080857035,0.11021293841326368,0.16037011132884105,0.06167406878394628,0.2,0.2,0.09523809523809523,0.25925925925925924,0.2,0.8,1.0,1.0,1.0,0.9333333333333333
334,1,0.28967595141512803,0.5276758537637833,0.40030249235949567,0.5522865690682855,0.3505696450256542,0.4,0.6000000000000001,0.5714285714285714,0.5185185185185185,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.4,0.5666666666666667
335,0,0.06273925706473936,0.17315575211254813,0.09916089296523986,0.21313760437862617,0.08048672014339223,0.2,0.2,0.09523809523809523,0.14814814814814814,0.2,0.8,0.8,0.8,0.8,0.8666666666666667
336,1,0.31960647611683607,0.4723241462362169,0.6287740114565628,0.4965961505182782,0.19341965675847334,0.4,0.4,0.5714285714285714,0.4444444444444444,0.4,0.6000000000000001,0.4,0.4,0.6000000000000001,0.5
337,0,0.31719933173702336,0.3355486929165561,0.7279802323678972,0.3958012312026663,0.4390037483298535,0.2,0.4,0.14285714285714285,0.7407407407407407,0.6000000000000001,0.4,0.4,1.0,0.4,0.0
338,0,0.06273925706473936,0.001388209509154803,0.13803472207689776,0.21999858066320133,0.1421607889273385,0.2,0.2,0.38095238095238093,0.14814814814814814,0.2,0.8,0.8,1.0,0.8,1.0
339,1,0.6588355565506177,0.6331082012867875,0.5518088321703032,0.46532015696408646,0.27068801274243404,0.0,0.8,0.8095238095238095,0.5185185185185185,0.0,0.6000000000000001,0.2,1.0,0.4,0.23333333333333334
340,2,0.9042437309882281,0.815638555198721,0.9057227916793997,0.7868623956213738,0.8428500117328194,1.0,0.8,1.0,0.6666666666666666,0.8,0.2,0.2,0.4,0.2,0.1
341,1,0.31960647611683607,0.4167517624643678,0.5488922970117813,0.4369676811839179,0.3972545144697581,0.4,0.6000000000000001,0.47619047619047616,0.37037037037037035,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.6333333333333333
342,2,0.7732715852336123,0.767389006092629,0.8484337481765513,0.7204262273235698,0.781175942948873,0.8,1.0,0.8571428571428571,0.5555555555555556,0.8,0.4,0.2,0.4,0.2,0.06666666666666667
343,2,0.8360108422983515,0.8783130973920446,0.9739061445949017,0.6119150384026459,0.7045126748250845,0.8,1.0,1.0,0.9629629629629629,0.6000000000000001,0.4,0.4,0.4,0.2,0.13333333333333333
344,2,0.898958378947092,0.7120372985650626,0.8081620469436458,0.8319136190658472,0.8578392110726616,0.8,0.8,1.0,0.7037037037037037,1.0,0.4,0.2,0.2,0.2,0.5
345,2,0.8362191218823527,0.8783130973920446,0.8514163965875109,0.8318603417447158,0.9045240805167656,0.8,1.0,1.0,0.6296296296296295,0.8,0.2,0.4,0.4,0.2,0.26666666666666666
346,2,0.8360108422983515,0.7694407732262574,0.8250070691116714,0.7234024301449231,0.9045240805167656,0.8,0.8,0.7142857142857142,0.8148148148148148,0.8,0.4,0.4,0.2,0.2,0.26666666666666666
347,2,0.898958378947092,0.8229613898644781,0.9807208214795418,0.6714902304158749,0.7045126748250845,0.8,0.8,1.0,0.8518518518518519,0.6000000000000001,0.2,0.4,0.2,0.2,0.0
348,2,0.9044520105722292,0.9391565486960223,0.8628591980586909,0.7830308994792835,0.8278608123929772,1.0,1.0,0.7142857142857142,0.9259259259259258,0.6000000000000001,0.4,0.2,0.2,0.2,0.23333333333333334
349,2,0.898958378947092,0.767389006092629,0.770858410055153,0.7203729500024385,0.9045240805167656,0.8,1.0,0.8571428571428571,0.7037037037037037,0.8,0.2,0.4,0.4,0.2,0.5
350,1,0.19391968240335625,0.4723241462362169,0.35229223810004084,0.5522865690682855,0.3167677943263659,0.4,0.4,0.6666666666666666,0.4444444444444444,0.4,0.4,0.6000000000000001,0.4,0.6000000000000001,0.7666666666666666
351,1,0.2621525710932327,0.47027237910258857,0.6266852831811915,0.5034038494817219,0.19341965675847334,0.6000000000000001,0.6000000000000001,0.5238095238095237,0.5185185185185185,0.4,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5333333333333333
352,1,0.3878393648067125,0.4723241462362169,0.36717631202174505,0.44766015361058326,0.19341965675847334,0.6000000000000001,0.4,0.5238095238095237,0.37037037037037035,0.4,0.4,0.6000000000000001,0.4,0.6000000000000001,0.5
353,2,0.9042437309882281,0.8783130973920446,0.8987204227530684,0.7272339262870136,0.9045240805167656,1.0,1.0,0.9047619047619047,0.6666666666666666,0.8,0.2,0.4,0.4,0.2,0.03333333333333333
354,2,0.9042437309882281,0.7621179385605001,0.8018659061112117,0.6607977579892095,0.9045240805167656,1.0,0.8,0.9047619047619047,0.7407407407407407,0.8,0.4,0.4,0.4,0.2,0.4666666666666667
355,2,0.9042437309882281,0.819078531841504,0.8307846738918994,0.7868623956213738,0.8428500117328194,1.0,0.8,0.9047619047619047,0.8518518518518519,0.8,0.2,0.2,0.2,0.2,0.4666666666666667
356,0,0.0,0.11963513547432741,0.18061279963318633,0.2092528309154047,0.06167406878394628,0.2,0.2,0.3333333333333333,0.2222222222222222,0.2,0.8,1.0,0.8,1.0,0.8666666666666667
357,1,0.25665893946809565,0.47415523712556257,0.5667590193444452,0.5034571268028531,0.4739177825935467,0.4,0.6000000000000001,0.47619047619047616,0.37037037037037035,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.4,0.5666666666666667
358,0,0.0,0.11231230080857035,0.10281981346377603,0.15356241236539725,0.08048672014339223,0.2,0.2,0.2857142857142857,0.07407407407407407,0.2,1.0,0.8,1.0,0.8,0.9666666666666667
359,0,0.1256867937134798,0.11963513547432741,0.11245940272400529,0.10462641545770224,0.1421607889273385,0.2,0.2,0.2857142857142857,0.1111111111111111,0.2,0.8,1.0,0.8,0.8,0.9666666666666667
360,0,0.2980477907015885,0.37077618562781256,0.6140776295765498,0.8251059201024034,0.4742182617151464,0.6000000000000001,1.0,0.8095238095238095,0.6296296296296295,1.0,0.6000000000000001,0.0,1.0,1.0,0.9666666666666667
361,1,0.25665893946809565,0.4723241462362169,0.36315659150637336,0.5523398463894169,0.39343106245015447,0.4,0.4,0.5714285714285714,0.4444444444444444,0.6000000000000001,0.6000000000000001,0.4,0.4,0.6000000000000001,0.6333333333333333
362,1,0.48359563381848436,0.4149206715750221,0.35194681002297906,0.5072886229449436,0.3505696450256542,0.6000000000000001,0.4,0.42857142857142855,0.4074074074074074,0.6000000000000001,0.4,0.4,0.4,0.4,0.5
363,0,0.0,0.058791684170349634,0.11734308736864471,0.1535091350442659,0.0,0.2,0.2,0.38095238095238093,0.0,0.2,0.8,1.0,1.0,1.0,0.9333333333333333
364,1,0.28967595141512803,0.47759521376834563,0.6122897893053727,0.6119150384026459,0.3167677943263659,0.4,0.6000000000000001,0.6190476190476191,0.3333333333333333,0.4,0.4,0.4,0.4,0.6000000000000001,0.5
365,0,0.1256867937134798,0.001388209509154803,0.10809425413157184,0.15356241236539725,0.08048672014339223,0.2,0.2,0.09523809523809523,0.14814814814814814,0.2,1.0,0.8,1.0,0.8,0.8333333333333334
366,0,0.6174459872344235,0.053520616638220775,0.623717218836779,0.6646825314524312,0.846673463752423,0.8,0.0,0.8095238095238095,0.6666666666666666,0.6000000000000001,0.4,0.2,1.0,0.0,0.9666666666666667
367,0,0.06273925706473936,0.05490882614737552,0.14696808324322969,0.16037011132884105,0.08048672014339223,0.2,0.2,0.38095238095238093,0.14814814814814814,0.2,0.8,1.0,1.0,0.8,0.9666666666666667
368,0,0.0,0.05490882614737552,0.07181231740771729,0.04505122344447332,0.08048672014339223,0.2,0.2,0.23809523809523808,0.037037037037037035,0.2,1.0,1.0,1.0,0.8,1.0
369,0,0.1256867937134798,0.06223166081313264,0.10198580534082904,0.26888130024976487,0.08048672014339223,0.2,0.2,0.09523809523809523,0.2962962962962963,0.2,0.8,0.8,0.8,0.8,1.0
370,0,0.1256867937134798,0.06223166081313264,0.12878588883982484,0.15356241236539725,0.06167406878394628,0.2,0.2,0.09523809523809523,0.2962962962962963,0.2,1.0,0.8,0.8,1.0,0.9
371,2,0.8415044739234888,0.8856359320578016,0.8678706627323802,0.6676587342737845,0.8578392110726616,1.0,1.0,1.0,0.5555555555555556,1.0,0.4,0.4,0.2,0.2,0.13333333333333333
372,2,0.4373924938253661,0.7513551272519601,0.6929829718027875,0.3177107425151972,0.4163676449508038,0.0,0.8,0.09523809523809523,0.9629629629629629,0.8,0.6000000000000001,1.0,0.8,0.8,0.3
